JOB_POSTING_NAME,INTERVIEW_NAME,CANDIDATE_ID,INTERVIEWER_ID,SCORE,CREATEDAT_MS
Software Engineer – Intern,Phone Screen #2,c329f1dc-955c-4e24-8ddd-c1668bfd9104,ff633951-6cee-4923-8ba0-87431471b328,2 - No Hire,2018-12-20 21:47:17.026
Software Engineer – Intern,Phone Screen #2,25a9d850-4d1a-4110-bcf3-ce005c1314d6,cfa46f0f-55fb-4ef0-846b-4be64b68e594,2 - No Hire,2018-12-13 19:02:37.702
Software Engineer – Intern,Phone Screen #1,25a9d850-4d1a-4110-bcf3-ce005c1314d6,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-12-06 22:12:17.475
Software Engineer – Intern,Phone Screen #1,25a9d850-4d1a-4110-bcf3-ce005c1314d6,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,2 - No Hire,2018-12-06 21:06:37.277
Software Engineer – Intern,Recruiter Phone Screen,25a9d850-4d1a-4110-bcf3-ce005c1314d6,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-11-21 18:53:45.142
Software Engineer – New Grad,Phone Screen #2,deb2f848-f4d3-48d5-9e65-afdcb0e7119f,4a1937ff-da77-42a0-af48-bc20834a6288,3 - Hire,2018-12-11 21:05:04.326
Software Engineer – New Grad,Phone Screen #2,deb2f848-f4d3-48d5-9e65-afdcb0e7119f,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-12-11 21:04:44.359
Software Engineer – New Grad,Phone Screen #1,deb2f848-f4d3-48d5-9e65-afdcb0e7119f,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-12-06 00:02:58.686
Software Engineer – New Grad,Phone Screen #2,2bd9419d-454e-4a49-abd4-da8182a06dc3,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2018-12-10 22:07:46.655
Software Engineer – New Grad,Phone Screen #2,2bd9419d-454e-4a49-abd4-da8182a06dc3,2c3b16db-568d-485b-af19-869ec3864d3d,2 - No Hire,2018-12-07 19:21:27.745
Software Engineer – New Grad,Phone Screen #1,2bd9419d-454e-4a49-abd4-da8182a06dc3,2a1eafce-83dc-42d4-b423-096120f12dfb,3 - Hire,2018-12-04 20:13:31.031
Software Engineer – Intern,Phone Screen #2,7f5fef68-7585-4976-9062-74e3f56490b1,baa19db3-93f2-4615-a199-5365079a1292,3 - Hire,2018-12-07 00:10:31.158
Software Engineer – Intern,Phone Screen #1,7f5fef68-7585-4976-9062-74e3f56490b1,0e5bd2a1-323e-415f-b336-cde838ccadcb,3 - Hire,2018-12-01 05:21:19.255
Software Engineer – Intern,Recruiter Phone Screen,7f5fef68-7585-4976-9062-74e3f56490b1,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-29 23:06:15.691
Software Engineer – New Grad,Phone Screen #2,3bead8ac-31e0-426f-b422-f3c3b7594888,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2018-12-06 01:09:05.912
Software Engineer – New Grad,Phone Screen #1,3bead8ac-31e0-426f-b422-f3c3b7594888,cfa46f0f-55fb-4ef0-846b-4be64b68e594,3 - Hire,2018-12-03 03:28:07.331
Software Engineer – New Grad,Recruiter Phone Screen,3bead8ac-31e0-426f-b422-f3c3b7594888,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-11-16 19:53:03.913
Software Engineer – Intern,Phone Screen #2,acb56aa9-6171-439b-a759-3ca36081ffef,9454d685-92d1-4c1d-929f-69f2adb65796,4 - Strong Hire,2018-11-28 20:07:57.667
Software Engineer – Intern,Phone Screen #1,acb56aa9-6171-439b-a759-3ca36081ffef,cfa46f0f-55fb-4ef0-846b-4be64b68e594,3 - Hire,2018-11-16 17:05:24.295
Software Engineer – Intern,Phone Screen #1,acb56aa9-6171-439b-a759-3ca36081ffef,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-11-15 22:56:05.196
Software Engineer – Intern,Recruiter Phone Screen,acb56aa9-6171-439b-a759-3ca36081ffef,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-31 17:00:02.447
Software Engineer – New Grad,Phone Screen #1,ebc8135e-39cd-4f89-bacd-15ccc40ce7d1,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-11-07 01:43:51.791
Software Engineer – New Grad,Recruiter Phone Screen,ebc8135e-39cd-4f89-bacd-15ccc40ce7d1,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-30 20:28:18.477
Software Engineer – New Grad,Phone Screen #1,56c64001-9465-422b-b3b4-c050fe160d00,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-11-27 18:43:20.151
Software Engineer – New Grad,Recruiter Phone Screen,56c64001-9465-422b-b3b4-c050fe160d00,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-11-19 20:02:55.115
Software Engineer – Intern,Phone Screen #2,d223ea7c-f21b-4cda-bd28-f8b33e18b721,214a9342-7395-455d-a4c0-66ae5741f5e9,4 - Strong Hire,2018-11-13 19:09:13.038
Software Engineer – Intern,Recruiter Phone Screen,d223ea7c-f21b-4cda-bd28-f8b33e18b721,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-30 17:20:55.255
Software Engineer – Intern,Phone Screen #2,c89ccd4c-c302-48ba-9da0-7a6db6f1f3fd,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-11-26 22:36:00.714
Software Engineer – Intern,Phone Screen #1,c89ccd4c-c302-48ba-9da0-7a6db6f1f3fd,cd598598-e2bb-4e0e-93a3-169bae2dd824,4 - Strong Hire,2018-11-07 20:43:25.832
Software Engineer – Intern,Phone Screen #1,c89ccd4c-c302-48ba-9da0-7a6db6f1f3fd,af2dc6f4-3ac9-45db-b6e6-eaf774240268,4 - Strong Hire,2018-11-02 20:08:20.868
Software Engineer – Intern,Phone Screen #1,c89ccd4c-c302-48ba-9da0-7a6db6f1f3fd,fea3236e-92eb-4bb9-87a5-81af670fd86a,2 - No Hire,2018-10-29 21:02:55.337
Software Engineer – Intern,Phone Screen #2,b7abefdc-7219-42c5-9754-9418fe76db47,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-11-14 20:15:20.909
Software Engineer – Intern,Phone Screen #1,b7abefdc-7219-42c5-9754-9418fe76db47,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-11-07 20:28:29.072
Software Engineer – Intern,Phone Screen #1,b7abefdc-7219-42c5-9754-9418fe76db47,214a9342-7395-455d-a4c0-66ae5741f5e9,4 - Strong Hire,2018-11-07 19:06:29.866
Software Engineer – Intern,Recruiter Phone Screen,b7abefdc-7219-42c5-9754-9418fe76db47,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-31 18:36:11.891
Software Engineer – New Grad,Phone Screen #2,97bb34b5-642c-4303-bc6e-20d7ee3a0f67,e0f3e92c-39e2-4839-af33-b37cd10a84bc,3 - Hire,2018-11-20 22:26:50.427
Software Engineer – New Grad,Phone Screen #1,97bb34b5-642c-4303-bc6e-20d7ee3a0f67,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-11-15 01:13:37.956
Software Engineer – New Grad,Recruiter Phone Screen,97bb34b5-642c-4303-bc6e-20d7ee3a0f67,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-15 17:28:51.743
Software Engineer – New Grad,Phone Screen #2,2f9c2f1f-f565-449c-831a-a5e0f882ca2f,9454d685-92d1-4c1d-929f-69f2adb65796,4 - Strong Hire,2018-11-02 20:59:53.804
Software Engineer – New Grad,Phone Screen #2,2f9c2f1f-f565-449c-831a-a5e0f882ca2f,52209d66-bf7f-4cca-9c6b-2c633948bf35,4 - Strong Hire,2018-11-02 18:56:41.242
Software Engineer – New Grad,Phone Screen #1,2f9c2f1f-f565-449c-831a-a5e0f882ca2f,ad76ac92-cc68-40fa-8c74-509305f4a028,4 - Strong Hire,2018-10-15 20:29:13.243
Software Engineer – New Grad,Phone Screen #1,2f9c2f1f-f565-449c-831a-a5e0f882ca2f,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-10-09 17:12:18.733
Software Engineer – New Grad,Phone Screen #2,ad2b8ae1-5915-4e57-9db6-e7368c73ab9c,fff01408-4976-447f-aeea-c3f9a8b6081c,2 - No Hire,2018-11-13 22:49:30.697
Software Engineer – New Grad,Phone Screen #2,ad2b8ae1-5915-4e57-9db6-e7368c73ab9c,2a1eafce-83dc-42d4-b423-096120f12dfb,2 - No Hire,2018-11-13 21:42:30.465
Software Engineer – New Grad,Phone Screen #1,ad2b8ae1-5915-4e57-9db6-e7368c73ab9c,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-11-08 21:00:56.866
Software Engineer – New Grad,Phone Screen #1,ad2b8ae1-5915-4e57-9db6-e7368c73ab9c,9454d685-92d1-4c1d-929f-69f2adb65796,4 - Strong Hire,2018-11-08 20:59:20.929
Software Engineer – New Grad,Phone Screen #1,318223ef-82ed-4925-98f0-c9c1e95a8f11,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-11-13 20:34:47.615
Software Engineer – New Grad,Phone Screen #2,ea5195a1-2ddc-4f90-a49c-103b6e04f864,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-11-14 20:19:30.211
Software Engineer – New Grad,Phone Screen #2,ea5195a1-2ddc-4f90-a49c-103b6e04f864,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-11-14 19:10:53.376
Software Engineer – New Grad,Recruiter Phone Screen,ea5195a1-2ddc-4f90-a49c-103b6e04f864,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-17 17:31:49.857
Software Engineer – New Grad,Phone Screen #1,c5678c14-bea8-4827-b93d-6bcd8fb1d5db,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-20 20:57:29.352
Software Engineer – New Grad,Recruiter Phone Screen,c5678c14-bea8-4827-b93d-6bcd8fb1d5db,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-10 18:04:00.227
Software Engineer – New Grad,Phone Screen #2,366857b5-9a55-44b2-840b-1393c9e9329d,54449cec-90c9-4ca8-ab07-658ad17f53b9,2 - No Hire,2018-11-09 22:20:29.499
Software Engineer – New Grad,Phone Screen #2,366857b5-9a55-44b2-840b-1393c9e9329d,2c3b16db-568d-485b-af19-869ec3864d3d,2 - No Hire,2018-11-09 21:15:17.601
Software Engineer – New Grad,Phone Screen #1,366857b5-9a55-44b2-840b-1393c9e9329d,8cb0f5a0-ab9a-4fe9-b164-202d6f3030d1,3 - Hire,2018-11-01 17:43:06.308
Software Engineer – New Grad,Phone Screen #1,366857b5-9a55-44b2-840b-1393c9e9329d,2a1eafce-83dc-42d4-b423-096120f12dfb,3 - Hire,2018-11-01 16:36:54.324
Software Engineer – New Grad,Phone Screen #1,9f5f7184-179a-48b1-88ba-df1b3ba9590f,54449cec-90c9-4ca8-ab07-658ad17f53b9,4 - Strong Hire,2018-10-17 00:02:18.756
Software Engineer – New Grad,Phone Screen #1,9f5f7184-179a-48b1-88ba-df1b3ba9590f,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-10-16 23:37:52.755
Software Engineer – New Grad,Recruiter Phone Screen,9f5f7184-179a-48b1-88ba-df1b3ba9590f,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-14 18:57:23.060
Software Engineer – New Grad,Phone Screen #2,53c1a836-f19c-415c-886b-f1749aa6f8d2,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,2 - No Hire,2018-11-13 23:10:32.781
Software Engineer – New Grad,Phone Screen #1,53c1a836-f19c-415c-886b-f1749aa6f8d2,af2dc6f4-3ac9-45db-b6e6-eaf774240268,3 - Hire,2018-10-30 22:36:05.266
Software Engineer – New Grad,Recruiter Phone Screen,53c1a836-f19c-415c-886b-f1749aa6f8d2,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-19 22:58:20.630
Software Engineer – Intern,Phone Screen #2,ae0d2243-1f3b-46b3-8da5-77fc547720ff,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-11-02 22:17:40.675
Software Engineer – Intern,Phone Screen #1,ae0d2243-1f3b-46b3-8da5-77fc547720ff,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-10-26 22:12:02.415
Software Engineer – Intern,Phone Screen #1,ae0d2243-1f3b-46b3-8da5-77fc547720ff,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-10-26 21:10:58.376
Software Engineer – Intern,Phone Screen #2,b05d30de-a248-45c6-9bb1-b93bd6afb421,13a65a65-a780-46c8-a9f3-b8b064bb6132,3 - Hire,2018-10-31 19:33:28.880
Software Engineer – Intern,Phone Screen #1,b05d30de-a248-45c6-9bb1-b93bd6afb421,5a616cfd-b027-4313-972d-ac514544e7b7,4 - Strong Hire,2018-10-19 17:14:43.158
Software Engineer – Intern,Phone Screen #2,d3ab319f-bac4-4940-895a-bdb4a45dfd86,e0f3e92c-39e2-4839-af33-b37cd10a84bc,3 - Hire,2018-10-31 23:21:25.788
Software Engineer – Intern,Phone Screen #1,d3ab319f-bac4-4940-895a-bdb4a45dfd86,fff01408-4976-447f-aeea-c3f9a8b6081c,3 - Hire,2018-10-22 21:33:38.520
Software Engineer – Intern,Phone Screen #1,d3ab319f-bac4-4940-895a-bdb4a45dfd86,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-10-22 20:10:02.456
Software Engineer – New Grad,Phone Screen #2,3a857e6f-2af7-4763-b471-efca41f1bae6,fea3236e-92eb-4bb9-87a5-81af670fd86a,1 - Strong No Hire,2018-11-10 07:19:02.124
Software Engineer – New Grad,Phone Screen #1,3a857e6f-2af7-4763-b471-efca41f1bae6,e0f3e92c-39e2-4839-af33-b37cd10a84bc,3 - Hire,2018-10-31 00:00:26.251
Software Engineer – New Grad,Phone Screen #1,3a857e6f-2af7-4763-b471-efca41f1bae6,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-10-30 22:38:28.982
Software Engineer – Intern,Phone Screen #2,714561d5-5433-4501-bc15-2a00ac702262,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-11-06 17:47:30.209
Software Engineer – Intern,Phone Screen #2,714561d5-5433-4501-bc15-2a00ac702262,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-11-01 22:13:16.295
Software Engineer – Intern,Phone Screen #1,714561d5-5433-4501-bc15-2a00ac702262,7395d84f-07dd-4862-8b74-887a2a66a1d0,3 - Hire,2018-10-30 14:01:03.891
Software Engineer – Intern,Phone Screen #1,714561d5-5433-4501-bc15-2a00ac702262,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-10-29 23:23:59.354
Software Engineer – Intern,Recruiter Phone Screen,714561d5-5433-4501-bc15-2a00ac702262,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-22 20:31:25.964
Software Engineer – New Grad,Phone Screen #2,81ca398f-6d0d-4c97-a649-9bda5cda583c,cfa46f0f-55fb-4ef0-846b-4be64b68e594,3 - Hire,2018-11-07 18:12:13.012
Software Engineer – New Grad,Phone Screen #2,81ca398f-6d0d-4c97-a649-9bda5cda583c,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-11-06 00:25:39.500
Software Engineer – New Grad,Phone Screen #1,81ca398f-6d0d-4c97-a649-9bda5cda583c,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-10-25 17:08:51.726
Software Engineer – New Grad,Recruiter Phone Screen,81ca398f-6d0d-4c97-a649-9bda5cda583c,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-10 19:00:05.982
Software Engineer – Intern,Phone Screen #2,849899bf-4fd2-42f1-897a-3dbc99007a9e,fff01408-4976-447f-aeea-c3f9a8b6081c,2 - No Hire,2018-11-06 21:59:44.486
Software Engineer – Intern,Phone Screen #1,849899bf-4fd2-42f1-897a-3dbc99007a9e,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2018-10-25 22:55:42.071
Software Engineer – Intern,Phone Screen #1,849899bf-4fd2-42f1-897a-3dbc99007a9e,cfa46f0f-55fb-4ef0-846b-4be64b68e594,3 - Hire,2018-10-25 22:46:09.496
Software Engineer – New Grad,Phone Screen #2,be12d750-ad12-40ba-8d5e-38fcdda84658,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-10-25 17:15:30.217
Software Engineer – New Grad,Phone Screen #1,be12d750-ad12-40ba-8d5e-38fcdda84658,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-10-16 20:10:07.436
Software Engineer – New Grad,Phone Screen #2,1872a0de-7e15-4a34-b28b-c40ec411aa7b,13a65a65-a780-46c8-a9f3-b8b064bb6132,3 - Hire,2018-10-19 21:02:24.941
Software Engineer – New Grad,Phone Screen #1,1872a0de-7e15-4a34-b28b-c40ec411aa7b,ad76ac92-cc68-40fa-8c74-509305f4a028,4 - Strong Hire,2018-10-03 02:30:58.172
Software Engineer – New Grad,Recruiter Phone Screen,1872a0de-7e15-4a34-b28b-c40ec411aa7b,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-27 22:43:28.276
Software Engineer – New Grad,Phone Screen #2,a1b54e93-0b8a-41f0-81d0-ae10c1e8e1ab,2c3b16db-568d-485b-af19-869ec3864d3d,2 - No Hire,2018-10-26 20:11:42.782
Software Engineer – New Grad,Phone Screen #1,a1b54e93-0b8a-41f0-81d0-ae10c1e8e1ab,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-20 00:06:53.814
Software Engineer – New Grad,Phone Screen #2,38d5abb6-931a-4440-b705-f000506e1bf6,13a65a65-a780-46c8-a9f3-b8b064bb6132,2 - No Hire,2018-10-25 20:07:38.621
Software Engineer – New Grad,Phone Screen #1,38d5abb6-931a-4440-b705-f000506e1bf6,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-20 00:33:05.918
Software Engineer – New Grad,Phone Screen #1,014b2e42-96c8-4be2-86cd-8c44a9327137,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-10-23 00:04:12.649
Software Engineer – New Grad,Recruiter Phone Screen,014b2e42-96c8-4be2-86cd-8c44a9327137,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-09 23:05:39.525
Software Engineer – Intern,Phone Screen #2,4df2a077-70b2-4f8c-ae7f-15ab2b50b4cb,baa19db3-93f2-4615-a199-5365079a1292,3 - Hire,2018-09-18 23:14:22.488
Software Engineer – Intern,Phone Screen #2,4df2a077-70b2-4f8c-ae7f-15ab2b50b4cb,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-09-18 22:04:56.336
Software Engineer – Intern,Phone Screen #1,4df2a077-70b2-4f8c-ae7f-15ab2b50b4cb,5a616cfd-b027-4313-972d-ac514544e7b7,3 - Hire,2018-09-10 17:11:20.783
Software Engineer – Intern,Phone Screen #1,44f1029c-e131-482e-9a8d-81ea2ceada7d,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-09-22 19:55:16.746
Software Engineer – Intern,Phone Screen #1,aade1937-0683-4957-9a1d-fc66d8031f8d,5a616cfd-b027-4313-972d-ac514544e7b7,3 - Hire,2018-10-19 22:55:08.134
Software Engineer – New Grad,Phone Screen #2,82c21c26-a01b-48b4-83b1-66e8da44fe98,214a9342-7395-455d-a4c0-66ae5741f5e9,4 - Strong Hire,2018-10-16 22:09:39.344
Software Engineer – New Grad,Recruiter Phone Screen,82c21c26-a01b-48b4-83b1-66e8da44fe98,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-26 16:59:11.631
Software Engineer – Intern,Phone Screen #2,8520088a-a5c6-4e1f-9867-aed50abab620,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-10-23 00:16:29.336
Software Engineer – Intern,Phone Screen #1,8520088a-a5c6-4e1f-9867-aed50abab620,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-10-17 17:07:04.579
Software Engineer – Intern,Recruiter Phone Screen,8520088a-a5c6-4e1f-9867-aed50abab620,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-04 21:27:21.423
Software Engineer – New Grad,Phone Screen #1,5e742559-8a08-4ab9-b51a-52445f496c5a,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-10-09 23:16:39.303
Software Engineer – New Grad,Phone Screen #1,5e742559-8a08-4ab9-b51a-52445f496c5a,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-10-09 22:07:22.036
Software Engineer – Intern,Phone Screen #2,42ba05f5-2120-4e2f-ac6b-79f5bddd9975,7395d84f-07dd-4862-8b74-887a2a66a1d0,2 - No Hire,2018-10-22 22:16:31.213
Software Engineer – Intern,Phone Screen #2,42ba05f5-2120-4e2f-ac6b-79f5bddd9975,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2018-10-22 22:15:10.914
Software Engineer – Intern,Phone Screen #1,42ba05f5-2120-4e2f-ac6b-79f5bddd9975,af2dc6f4-3ac9-45db-b6e6-eaf774240268,4 - Strong Hire,2018-10-09 17:10:06.237
Software Engineer – New Grad,Phone Screen #2,6787bb3c-a9a4-40cb-9e33-17df76a8f58f,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-10-19 20:10:19.013
Software Engineer – New Grad,Phone Screen #1,6787bb3c-a9a4-40cb-9e33-17df76a8f58f,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-10-17 22:08:29.842
Software Engineer – New Grad,Recruiter Phone Screen,6787bb3c-a9a4-40cb-9e33-17df76a8f58f,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-05 17:05:55.956
Software Engineer – Intern,Phone Screen #2,bb1c88d7-821e-496b-931d-ecf7c70e80da,fff01408-4976-447f-aeea-c3f9a8b6081c,3 - Hire,2018-10-18 22:42:59.248
Software Engineer – Intern,Phone Screen #2,bb1c88d7-821e-496b-931d-ecf7c70e80da,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-10-18 21:39:38.859
Software Engineer – Intern,Phone Screen #1,bb1c88d7-821e-496b-931d-ecf7c70e80da,54449cec-90c9-4ca8-ab07-658ad17f53b9,3 - Hire,2018-10-04 22:05:13.815
Software Engineer – Intern,Phone Screen #2,22d45f51-f5cc-4b03-8fb3-7652c1770ecc,e0f3e92c-39e2-4839-af33-b37cd10a84bc,2 - No Hire,2018-10-18 20:20:13.725
Software Engineer – Intern,Phone Screen #1,22d45f51-f5cc-4b03-8fb3-7652c1770ecc,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,4 - Strong Hire,2018-10-02 19:38:19.936
Software Engineer – Intern,Phone Screen #2,27a406e1-f7cc-4e09-b4b1-725941f80df6,ff633951-6cee-4923-8ba0-87431471b328,2 - No Hire,2018-10-17 21:16:22.101
Software Engineer – Intern,Phone Screen #1,b58ec071-ca43-4752-beac-75be971fb697,baa19db3-93f2-4615-a199-5365079a1292,3 - Hire,2018-10-08 22:33:38.391
Software Engineer – Intern,Phone Screen #1,b58ec071-ca43-4752-beac-75be971fb697,af2dc6f4-3ac9-45db-b6e6-eaf774240268,3 - Hire,2018-10-08 21:07:33.371
Software Engineer – New Grad,Phone Screen #2,85f95329-62cd-4fa0-86cf-de40b1a7bf99,2c3b16db-568d-485b-af19-869ec3864d3d,2 - No Hire,2018-10-09 22:37:24.374
Software Engineer – New Grad,Phone Screen #1,85f95329-62cd-4fa0-86cf-de40b1a7bf99,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-10-01 18:24:54.346
Software Engineer – New Grad,Phone Screen #1,85f95329-62cd-4fa0-86cf-de40b1a7bf99,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-10-01 17:09:55.971
Software Engineer – New Grad,Phone Screen #2,6049d907-7703-4ff2-99cc-fcc3b90c6be8,13a65a65-a780-46c8-a9f3-b8b064bb6132,2 - No Hire,2018-10-09 20:03:31.640
Software Engineer – New Grad,Phone Screen #1,6049d907-7703-4ff2-99cc-fcc3b90c6be8,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-09-27 00:40:53.321
Software Engineer – New Grad,Phone Screen #1,6049d907-7703-4ff2-99cc-fcc3b90c6be8,af2dc6f4-3ac9-45db-b6e6-eaf774240268,3 - Hire,2018-09-26 20:06:28.343
Software Engineer – New Grad,Phone Screen #2,946379a7-82af-405b-b8ba-56f9513b00bc,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-04 21:13:02.887
Software Engineer – New Grad,Phone Screen #1,946379a7-82af-405b-b8ba-56f9513b00bc,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-09-25 16:57:37.515
Software Engineer – New Grad,Phone Screen #1,ead32cc4-7229-4a09-8b69-1f485171b687,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-09-18 22:31:59.820
Software Engineer – New Grad,Phone Screen #1,ead32cc4-7229-4a09-8b69-1f485171b687,9454d685-92d1-4c1d-929f-69f2adb65796,3 - Hire,2018-09-17 22:31:57.564
Software Engineer – New Grad,Recruiter Phone Screen,ead32cc4-7229-4a09-8b69-1f485171b687,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-11 20:59:17.609
Software Engineer – New Grad,Phone Screen #2,7817105e-4f98-4a64-8056-039ffcbbb24c,2c3b16db-568d-485b-af19-869ec3864d3d,3 - Hire,2018-10-04 17:07:57.756
Software Engineer – New Grad,Phone Screen #1,7817105e-4f98-4a64-8056-039ffcbbb24c,baa19db3-93f2-4615-a199-5365079a1292,3 - Hire,2018-09-26 19:49:55.115
Software Engineer – New Grad,Phone Screen #1,7817105e-4f98-4a64-8056-039ffcbbb24c,13a65a65-a780-46c8-a9f3-b8b064bb6132,3 - Hire,2018-09-26 18:31:31.656
Software Engineer – New Grad,Recruiter Phone Screen,7817105e-4f98-4a64-8056-039ffcbbb24c,58bda504-9819-4d7b-85d1-1c4c71b0f699,3 - Hire,2018-09-22 00:38:31.962
Software Engineer – New Grad,Phone Screen #2,7b57ef8d-9560-467a-896b-73041a083110,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-10-02 20:40:02.526
